Produto,Região,Preço,Dia,Mês,Ano,Data,Média Precipitação Total (mm),Média Pressão Atmosférica (mB),Média Temperatura do Ar (°C),Média Umidade Relativa do Ar (%),Média Vento Velocidade (m/s)
Alface Americana,Ibiúna,"R$ 18,75",1,7,2022,2022-07-01 00:00:00,0.001,949.642,16.67,75.95%,1.44
Alface Crespa,Ibiúna,"R$ 19,00",1,7,2022,2022-07-01 00:00:00,0.001,949.642,16.67,75.95%,1.44
Alface Lisa,Ibiúna,"R$ 19,00",1,7,2022,2022-07-01 00:00:00,0.001,949.642,16.67,75.95%,1.44
Alface Americana,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00,0.0042,929.464,17.47,67.48%,1.57
Alface Crespa,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00,0.0042,929.464,17.47,67.48%,1.57
Alface Lisa,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00,0.0042,929.464,17.47,67.48%,1.57
Alface Americana,Ibiúna,"R$ 18,00",8,7,2022,2022-07-08 00:00:00,0.001,950.83,17.7,67.91%,1.09
Alface Crespa,Ibiúna,"R$ 17,25",8,7,2022,2022-07-08 00:00:00,0.001,950.83,17.7,67.91%,1.09
Alface Lisa,Ibiúna,"R$ 15,50",8,7,2022,2022-07-08 00:00:00,0.001,950.83,17.7,67.91%,1.09
Alface Americana,Mogi das Cruzes,"R$ 20,00",8,7,2022,2022-07-08 00:00:00,0.0,930.674,19.45,54.68%,1.24
Alface Crespa,Mogi das Cruzes,"R$ 20,40",8,7,2022,2022-07-08 00:00:00,0.0,930.674,19.45,54.68%,1.24
Alface Lisa,Mogi das Cruzes,"R$ 20,40",8,7,2022,2022-07-08 00:00:00,0.0,930.674,19.45,54.68%,1.24
Alface Americana,Ibiúna,"R$ 24,25",15,7,2022,2022-07-15 00:00:00,0.0021,949.533,18.93,66.08%,1.92
Alface Crespa,Ibiúna,"R$ 18,50",15,7,2022,2022-07-15 00:00:00,0.0021,949.533,18.93,66.08%,1.92
Alface Lisa,Ibiúna,"R$ 18,50",15,7,2022,2022-07-15 00:00:00,0.0021,949.533,18.93,66.08%,1.92
Alface Americana,Mogi das Cruzes,"R$ 21,25",15,7,2022,2022-07-15 00:00:00,0.0,929.633,19.23,59.33%,1.88
Alface Crespa,Mogi das Cruzes,"R$ 20,00",15,7,2022,2022-07-15 00:00:00,0.0,929.633,19.23,59.33%,1.88
Alface Lisa,Mogi das Cruzes,"R$ 20,00",15,7,2022,2022-07-15 00:00:00,0.0,929.633,19.23,59.33%,1.88
Alface Americana,Ibiúna,"R$ 22,75",22,7,2022,2022-07-22 00:00:00,0.0,949.513,19.95,66.36%,1.6
Alface Crespa,Ibiúna,"R$ 17,25",22,7,2022,2022-07-22 00:00:00,0.0,949.513,19.95,66.36%,1.6
Alface Lisa,Ibiúna,"R$ 17,25",22,7,2022,2022-07-22 00:00:00,0.0,949.513,19.95,66.36%,1.6
Alface Americana,Mogi das Cruzes,"R$ 22,00",22,7,2022,2022-07-22 00:00:00,0.0,929.742,20.13,60.09%,1.83
Alface Crespa,Mogi das Cruzes,"R$ 20,40",22,7,2022,2022-07-22 00:00:00,0.0,929.742,20.13,60.09%,1.83
Alface Lisa,Mogi das Cruzes,"R$ 20,33",22,7,2022,2022-07-22 00:00:00,0.0,929.742,20.13,60.09%,1.83
Alface Americana,Ibiúna,"R$ 19,13",29,7,2022,2022-07-29 00:00:00,0.0354,948.536,19.05,62.97%,1.37
Alface Crespa,Ibiúna,"R$ 15,38",29,7,2022,2022-07-29 00:00:00,0.0354,948.536,19.05,62.97%,1.37
Alface Lisa,Ibiúna,"R$ 15,38",29,7,2022,2022-07-29 00:00:00,0.0354,948.536,19.05,62.97%,1.37
Alface Americana,Mogi das Cruzes,"R$ 21,00",29,7,2022,2022-07-29 00:00:00,0.0469,928.552,19.56,55.8%,1.2
Alface Crespa,Mogi das Cruzes,"R$ 20,00",29,7,2022,2022-07-29 00:00:00,0.0469,928.552,19.56,55.8%,1.2
Alface Lisa,Mogi das Cruzes,"R$ 20,00",29,7,2022,2022-07-29 00:00:00,0.0469,928.552,19.56,55.8%,1.2
Alface Americana,Ibiúna,"R$ 19,00",5,8,2022,2022-08-05 00:00:00,0.0365,946.971,17.81,64.59%,1.45
Alface Crespa,Ibiúna,"R$ 11,88",5,8,2022,2022-08-05 00:00:00,0.0365,946.971,17.81,64.59%,1.45
Alface Lisa,Ibiúna,"R$ 11,88",5,8,2022,2022-08-05 00:00:00,0.0365,946.971,17.81,64.59%,1.45
Alface Americana,Mogi das Cruzes,"R$ 20,20",5,8,2022,2022-08-05 00:00:00,0.051,927.071,17.98,60.74%,1.57
Alface Crespa,Mogi das Cruzes,"R$ 19,60",5,8,2022,2022-08-05 00:00:00,0.051,927.071,17.98,60.74%,1.57
Alface Lisa,Mogi das Cruzes,"R$ 19,60",5,8,2022,2022-08-05 00:00:00,0.051,927.071,17.98,60.74%,1.57
Alface Americana,Ibiúna,"R$ 16,75",12,8,2022,2022-08-12 00:00:00,0.174,948.05,16.87,76.13%,2.08
Alface Crespa,Ibiúna,"R$ 11,88",12,8,2022,2022-08-12 00:00:00,0.174,948.05,16.87,76.13%,2.08
Alface Lisa,Ibiúna,"R$ 11,88",12,8,2022,2022-08-12 00:00:00,0.174,948.05,16.87,76.13%,2.08
Alface Americana,Mogi das Cruzes,"R$ 21,20",12,8,2022,2022-08-12 00:00:00,0.1792,927.808,16.35,74.69%,2.31
Alface Crespa,Mogi das Cruzes,"R$ 19,20",12,8,2022,2022-08-12 00:00:00,0.1792,927.808,16.35,74.69%,2.31
Alface Lisa,Mogi das Cruzes,"R$ 19,20",12,8,2022,2022-08-12 00:00:00,0.1792,927.808,16.35,74.69%,2.31
Alface Americana,Ibiúna,"R$ 12,33",19,8,2022,2022-08-19 00:00:00,0.0115,948.584,18.16,65.93%,1.92
Alface Crespa,Ibiúna,"R$ 10,17",19,8,2022,2022-08-19 00:00:00,0.0115,948.584,18.16,65.93%,1.92
Alface Lisa,Ibiúna,"R$ 10,17",19,8,2022,2022-08-19 00:00:00,0.0115,948.584,18.16,65.93%,1.92
Alface Americana,Mogi das Cruzes,"R$ 14,25",19,8,2022,2022-08-19 00:00:00,0.0135,928.737,18.19,59.93%,2.24
Alface Crespa,Mogi das Cruzes,"R$ 13,28",19,8,2022,2022-08-19 00:00:00,0.0135,928.737,18.19,59.93%,2.24
Alface Lisa,Mogi das Cruzes,"R$ 13,28",19,8,2022,2022-08-19 00:00:00,0.0135,928.737,18.19,59.93%,2.24
Alface Americana,Ibiúna,"R$ 10,67",25,8,2022,2022-08-25 00:00:00,0.0048,953.663,15.72,71.32%,2.83
Alface Crespa,Ibiúna,"R$ 9,83",25,8,2022,2022-08-25 00:00:00,0.0048,953.663,15.72,71.32%,2.83
Alface Lisa,Ibiúna,"R$ 9,83",25,8,2022,2022-08-25 00:00:00,0.0048,953.663,15.72,71.32%,2.83
Alface Americana,Mogi das Cruzes,"R$ 13,40",25,8,2022,2022-08-25 00:00:00,0.0119,933.778,14.93,70.88%,2.55
Alface Crespa,Mogi das Cruzes,"R$ 12,40",25,8,2022,2022-08-25 00:00:00,0.0119,933.778,14.93,70.88%,2.55
Alface Lisa,Mogi das Cruzes,"R$ 12,40",25,8,2022,2022-08-25 00:00:00,0.0119,933.778,14.93,70.88%,2.55
Alface Americana,Mogi das Cruzes,"R$ 17,50",26,8,2022,2022-08-26 00:00:00,0.0,930.792,19.76,65.33%,1.36
Alface Crespa,Mogi das Cruzes,"R$ 13,33",26,8,2022,2022-08-26 00:00:00,0.0,930.792,19.76,65.33%,1.36
Alface Lisa,Mogi das Cruzes,"R$ 13,33",26,8,2022,2022-08-26 00:00:00,0.0,930.792,19.76,65.33%,1.36
Alface Americana,Ibiúna,"R$ 10,67",31,8,2022,2022-08-31 00:00:00,0.0,951.501,18.38,63.23%,2.97
Alface Crespa,Ibiúna,"R$ 10,00",31,8,2022,2022-08-31 00:00:00,0.0,951.501,18.38,63.23%,2.97
Alface Lisa,Ibiúna,"R$ 9,83",31,8,2022,2022-08-31 00:00:00,0.0,951.501,18.38,63.23%,2.97
Alface Americana,Mogi das Cruzes,"R$ 14,38",31,8,2022,2022-08-31 00:00:00,0.0028,931.849,17.09,63.65%,2.18
Alface Crespa,Mogi das Cruzes,"R$ 13,67",31,8,2022,2022-08-31 00:00:00,0.0028,931.849,17.09,63.65%,2.18
Alface Lisa,Mogi das Cruzes,"R$ 14,93",31,8,2022,2022-08-31 00:00:00,0.0028,931.849,17.09,63.65%,2.18
Alface Americana,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00,0.0,931.456,15.62,61.33%,2.2
Alface Crespa,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00,0.0,931.456,15.62,61.33%,2.2
Alface Lisa,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00,0.0,931.456,15.62,61.33%,2.2
Alface Americana,Ibiúna,"R$ 11,67",9,9,2022,2022-09-09 00:00:00,0.0642,949.962,18.24,66.3%,2.5
Alface Crespa,Ibiúna,"R$ 11,11",9,9,2022,2022-09-09 00:00:00,0.0642,949.962,18.24,66.3%,2.5
Alface Lisa,Ibiúna,"R$ 11,11",9,9,2022,2022-09-09 00:00:00,0.0642,949.962,18.24,66.3%,2.5
Alface Americana,Mogi das Cruzes,"R$ 14,00",9,9,2022,2022-09-09 00:00:00,0.1028,929.894,17.54,64.69%,1.85
Alface Crespa,Mogi das Cruzes,"R$ 13,43",9,9,2022,2022-09-09 00:00:00,0.1028,929.894,17.54,64.69%,1.85
Alface Lisa,Mogi das Cruzes,"R$ 13,43",9,9,2022,2022-09-09 00:00:00,0.1028,929.894,17.54,64.69%,1.85
Alface Americana,Ibiúna,"R$ 11,67",16,9,2022,2022-09-16 00:00:00,0.0552,947.318,19.09,71.59%,2.52
Alface Crespa,Ibiúna,"R$ 11,11",16,9,2022,2022-09-16 00:00:00,0.0552,947.318,19.09,71.59%,2.52
Alface Lisa,Ibiúna,"R$ 11,11",16,9,2022,2022-09-16 00:00:00,0.0552,947.318,19.09,71.59%,2.52
Alface Americana,Mogi das Cruzes,"R$ 14,70",16,9,2022,2022-09-16 00:00:00,0.0781,927.661,17.85,72.38%,1.93
Alface Crespa,Mogi das Cruzes,"R$ 13,53",16,9,2022,2022-09-16 00:00:00,0.0781,927.661,17.85,72.38%,1.93
Alface Lisa,Mogi das Cruzes,"R$ 13,53",16,9,2022,2022-09-16 00:00:00,0.0781,927.661,17.85,72.38%,1.93
Alface Americana,Ibiúna,"R$ 10,33",23,9,2022,2022-09-23 00:00:00,0.0938,946.307,17.52,71.48%,2.76
Alface Crespa,Ibiúna,"R$ 11,67",23,9,2022,2022-09-23 00:00:00,0.0938,946.307,17.52,71.48%,2.76
Alface Lisa,Ibiúna,"R$ 11,67",23,9,2022,2022-09-23 00:00:00,0.0938,946.307,17.52,71.48%,2.76
Alface Americana,Mogi das Cruzes,"R$ 15,10",23,9,2022,2022-09-23 00:00:00,0.0896,926.381,16.76,71.76%,2.35
Alface Crespa,Mogi das Cruzes,"R$ 13,93",23,9,2022,2022-09-23 00:00:00,0.0896,926.381,16.76,71.76%,2.35
Alface Lisa,Mogi das Cruzes,"R$ 13,93",23,9,2022,2022-09-23 00:00:00,0.0896,926.381,16.76,71.76%,2.35
Alface Americana,Ibiúna,"R$ 11,00",30,9,2022,2022-09-30 00:00:00,0.3625,948.516,16.57,76.76%,2.56
Alface Crespa,Ibiúna,"R$ 9,67",30,9,2022,2022-09-30 00:00:00,0.3625,948.516,16.57,76.76%,2.56
Alface Lisa,Ibiúna,"R$ 5,67",30,9,2022,2022-09-30 00:00:00,0.3625,948.516,16.57,76.76%,2.56
Alface Americana,Mogi das Cruzes,"R$ 12,88",30,9,2022,2022-09-30 00:00:00,0.5448,928.622,15.66,78.46%,2.09
Alface Crespa,Mogi das Cruzes,"R$ 13,04",30,9,2022,2022-09-30 00:00:00,0.5448,928.622,15.66,78.46%,2.09
Alface Lisa,Mogi das Cruzes,"R$ 10,54",30,9,2022,2022-09-30 00:00:00,0.5448,928.622,15.66,78.46%,2.09
Alface Americana,Ibiúna,"R$ 9,00",6,10,2022,2022-10-06 00:00:00,0.1024,946.574,19.21,75.41%,2.17
Alface Crespa,Ibiúna,"R$ 9,33",6,10,2022,2022-10-06 00:00:00,0.1024,946.574,19.21,75.41%,2.17
Alface Lisa,Ibiúna,"R$ 9,33",6,10,2022,2022-10-06 00:00:00,0.1024,946.574,19.21,75.41%,2.17
Alface Americana,Mogi das Cruzes,"R$ 14,33",6,10,2022,2022-10-06 00:00:00,0.0845,926.921,18.23,76.4%,1.8
Alface Crespa,Mogi das Cruzes,"R$ 13,20",6,10,2022,2022-10-06 00:00:00,0.0845,926.921,18.23,76.4%,1.8
Alface Lisa,Mogi das Cruzes,"R$ 13,20",6,10,2022,2022-10-06 00:00:00,0.0845,926.921,18.23,76.4%,1.8
Alface Americana,Ibiúna,"R$ 11,17",14,10,2022,2022-10-14 00:00:00,0.0731,946.441,21.46,69.23%,2.23
Alface Crespa,Ibiúna,"R$ 10,78",14,10,2022,2022-10-14 00:00:00,0.0731,946.441,21.46,69.23%,2.23
Alface Lisa,Ibiúna,"R$ 10,11",14,10,2022,2022-10-14 00:00:00,0.0731,946.441,21.46,69.23%,2.23
Alface Americana,Mogi das Cruzes,"R$ 14,67",14,10,2022,2022-10-14 00:00:00,0.187,926.696,21.01,70.81%,1.93
Alface Crespa,Mogi das Cruzes,"R$ 13,75",14,10,2022,2022-10-14 00:00:00,0.187,926.696,21.01,70.81%,1.93
Alface Lisa,Mogi das Cruzes,"R$ 10,88",14,10,2022,2022-10-14 00:00:00,0.187,926.696,21.01,70.81%,1.93
Alface Americana,Ibiúna,"R$ 12,33",21,10,2022,2022-10-21 00:00:00,0.1281,947.335,20.77,76.6%,2.5
Alface Crespa,Ibiúna,"R$ 10,78",21,10,2022,2022-10-21 00:00:00,0.1281,947.335,20.77,76.6%,2.5
Alface Lisa,Ibiúna,"R$ 10,11",21,10,2022,2022-10-21 00:00:00,0.1281,947.335,20.77,76.6%,2.5
Alface Americana,Mogi das Cruzes,"R$ 13,15",21,10,2022,2022-10-21 00:00:00,0.0771,927.635,20.36,73.53%,1.91
Alface Crespa,Mogi das Cruzes,"R$ 14,33",21,10,2022,2022-10-21 00:00:00,0.0771,927.635,20.36,73.53%,1.91
Alface Lisa,Mogi das Cruzes,"R$ 14,33",21,10,2022,2022-10-21 00:00:00,0.0771,927.635,20.36,73.53%,1.91
Alface Americana,Ibiúna,"R$ 11,67",28,10,2022,2022-10-28 00:00:00,0.0948,944.553,22.28,66.29%,2.27
Alface Crespa,Ibiúna,"R$ 9,44",28,10,2022,2022-10-28 00:00:00,0.0948,944.553,22.28,66.29%,2.27
Alface Lisa,Ibiúna,"R$ 8,67",28,10,2022,2022-10-28 00:00:00,0.0948,944.553,22.28,66.29%,2.27
Alface Americana,Mogi das Cruzes,"R$ 13,75",28,10,2022,2022-10-28 00:00:00,0.051,924.929,21.55,64.82%,2.29
Alface Crespa,Mogi das Cruzes,"R$ 12,83",28,10,2022,2022-10-28 00:00:00,0.051,924.929,21.55,64.82%,2.29
Alface Lisa,Mogi das Cruzes,"R$ 12,83",28,10,2022,2022-10-28 00:00:00,0.051,924.929,21.55,64.82%,2.29
Alface Americana,Ibiúna,"R$ 14,00",4,11,2022,2022-11-04 00:00:00,0.3219,946.507,19.56,73.88%,3.03
Alface Crespa,Ibiúna,"R$ 12,00",4,11,2022,2022-11-04 00:00:00,0.3219,946.507,19.56,73.88%,3.03
Alface Lisa,Ibiúna,"R$ 11,33",4,11,2022,2022-11-04 00:00:00,0.3219,946.507,19.56,73.88%,3.03
Alface Americana,Mogi das Cruzes,"R$ 15,50",4,11,2022,2022-11-04 00:00:00,0.3323,926.522,19.14,70.81%,2.37
Alface Crespa,Mogi das Cruzes,"R$ 15,08",4,11,2022,2022-11-04 00:00:00,0.3323,926.522,19.14,70.81%,2.37
Alface Lisa,Mogi das Cruzes,"R$ 15,08",4,11,2022,2022-11-04 00:00:00,0.3323,926.522,19.14,70.81%,2.37
Alface Americana,Ibiúna,"R$ 13,00",10,11,2022,2022-11-10 00:00:00,0.0,950.355,14.88,72.26%,3.18
Alface Crespa,Ibiúna,"R$ 11,33",10,11,2022,2022-11-10 00:00:00,0.0,950.355,14.88,72.26%,3.18
Alface Lisa,Ibiúna,"R$ 10,67",10,11,2022,2022-11-10 00:00:00,0.0,950.355,14.88,72.26%,3.18
Alface Americana,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00,0.0012,928.247,16.88,66.85%,2.14
Alface Crespa,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00,0.0012,928.247,16.88,66.85%,2.14
Alface Lisa,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00,0.0012,928.247,16.88,66.85%,2.14
Alface Americana,Mogi das Cruzes,"R$ 17,00",11,11,2022,2022-11-11 00:00:00,0.6208,925.71,19.99,74.27%,2.12
Alface Crespa,Mogi das Cruzes,"R$ 14,50",11,11,2022,2022-11-11 00:00:00,0.6208,925.71,19.99,74.27%,2.12
Alface Lisa,Mogi das Cruzes,"R$ 14,50",11,11,2022,2022-11-11 00:00:00,0.6208,925.71,19.99,74.27%,2.12
Alface Americana,Ibiúna,"R$ 14,67",18,11,2022,2022-11-18 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 13,00",18,11,2022,2022-11-18 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 12,33",18,11,2022,2022-11-18 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 15,50",18,11,2022,2022-11-18 00:00:00,0.224,925.289,21.46,62.71%,2.24
Alface Crespa,Mogi das Cruzes,"R$ 15,08",18,11,2022,2022-11-18 00:00:00,0.224,925.289,21.46,62.71%,2.24
Alface Lisa,Mogi das Cruzes,"R$ 15,08",18,11,2022,2022-11-18 00:00:00,0.224,925.289,21.46,62.71%,2.24
Alface Americana,Ibiúna,"R$ 12,67",25,11,2022,2022-11-25 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 12,75",25,11,2022,2022-11-25 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 11,00",25,11,2022,2022-11-25 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 15,25",25,11,2022,2022-11-25 00:00:00,0.4,925.366,20.47,68.23%,2.15
Alface Crespa,Mogi das Cruzes,"R$ 14,08",25,11,2022,2022-11-25 00:00:00,0.4,925.366,20.47,68.23%,2.15
Alface Lisa,Mogi das Cruzes,"R$ 13,67",25,11,2022,2022-11-25 00:00:00,0.4,925.366,20.47,68.23%,2.15
Alface Americana,Ibiúna,"R$ 16,22",1,12,2022,2022-12-01 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 13,00",1,12,2022,2022-12-01 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 12,44",1,12,2022,2022-12-01 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 16,73",1,12,2022,2022-12-01 00:00:00,0.3583,921.436,19.89,74.86%,1.8
Alface Crespa,Mogi das Cruzes,"R$ 16,75",1,12,2022,2022-12-01 00:00:00,0.3583,921.436,19.89,74.86%,1.8
Alface Lisa,Mogi das Cruzes,"R$ 16,75",1,12,2022,2022-12-01 00:00:00,0.3583,921.436,19.89,74.86%,1.8
Alface Americana,Ibiúna,"R$ 15,22",9,12,2022,2022-12-09 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 11,33",9,12,2022,2022-12-09 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 12,08",9,12,2022,2022-12-09 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 15,80",9,12,2022,2022-12-09 00:00:00,0.3213,922.852,22.73,72.21%,1.53
Alface Crespa,Mogi das Cruzes,"R$ 16,80",9,12,2022,2022-12-09 00:00:00,0.3213,922.852,22.73,72.21%,1.53
Alface Lisa,Mogi das Cruzes,"R$ 17,00",9,12,2022,2022-12-09 00:00:00,0.3213,922.852,22.73,72.21%,1.53
Alface Americana,Ibiúna,"R$ 17,00",16,12,2022,2022-12-16 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 14,00",16,12,2022,2022-12-16 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 14,00",16,12,2022,2022-12-16 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 17,25",16,12,2022,2022-12-16 00:00:00,0.1938,921.681,22.54,64.81%,2.11
Alface Crespa,Mogi das Cruzes,"R$ 19,25",16,12,2022,2022-12-16 00:00:00,0.1938,921.681,22.54,64.81%,2.11
Alface Lisa,Mogi das Cruzes,"R$ 19,25",16,12,2022,2022-12-16 00:00:00,0.1938,921.681,22.54,64.81%,2.11
Alface Americana,Ibiúna,"R$ 17,17",22,12,2022,2022-12-22 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 14,83",22,12,2022,2022-12-22 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 14,83",22,12,2022,2022-12-22 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 18,00",22,12,2022,2022-12-22 00:00:00,0.0464,923.352,19.65,75.1%,2.36
Alface Crespa,Mogi das Cruzes,"R$ 19,00",22,12,2022,2022-12-22 00:00:00,0.0464,923.352,19.65,75.1%,2.36
Alface Lisa,Mogi das Cruzes,"R$ 19,00",22,12,2022,2022-12-22 00:00:00,0.0464,923.352,19.65,75.1%,2.36
Alface Americana,Ibiúna,"R$ 17,17",30,12,2022,2022-12-30 00:00:00,,,,nan%,
Alface Crespa,Ibiúna,"R$ 14,67",30,12,2022,2022-12-30 00:00:00,,,,nan%,
Alface Lisa,Ibiúna,"R$ 14,67",30,12,2022,2022-12-30 00:00:00,,,,nan%,
Alface Americana,Mogi das Cruzes,"R$ 15,50",30,12,2022,2022-12-30 00:00:00,0.2306,925.069,21.26,73.77%,2.1
Alface Crespa,Mogi das Cruzes,"R$ 17,25",30,12,2022,2022-12-30 00:00:00,0.2306,925.069,21.26,73.77%,2.1
Alface Lisa,Mogi das Cruzes,"R$ 17,25",30,12,2022,2022-12-30 00:00:00,0.2306,925.069,21.26,73.77%,2.1
Alface Americana,Ibiúna,"R$ 27,00",6,1,2023,2023-01-06 00:00:00,0.4528,943.715,21.78,80.04%,2.05
Alface Crespa,Ibiúna,"R$ 15,00",6,1,2023,2023-01-06 00:00:00,0.4528,943.715,21.78,80.04%,2.05
Alface Lisa,Ibiúna,"R$ 15,00",6,1,2023,2023-01-06 00:00:00,0.4528,943.715,21.78,80.04%,2.05
Alface Americana,Mogi das Cruzes,"R$ 15,50",6,1,2023,2023-01-06 00:00:00,0.4688,924.668,20.97,77.58%,1.74
Alface Crespa,Mogi das Cruzes,"R$ 17,25",6,1,2023,2023-01-06 00:00:00,0.4688,924.668,20.97,77.58%,1.74
Alface Lisa,Mogi das Cruzes,"R$ 17,25",6,1,2023,2023-01-06 00:00:00,0.4688,924.668,20.97,77.58%,1.74
Alface Americana,Ibiúna,"R$ 28,00",13,1,2023,2023-01-13 00:00:00,0.3031,945.72,21.17,78.77%,2.41
Alface Crespa,Ibiúna,"R$ 16,00",13,1,2023,2023-01-13 00:00:00,0.3031,945.72,21.17,78.77%,2.41
Alface Lisa,Ibiúna,"R$ 16,00",13,1,2023,2023-01-13 00:00:00,0.3031,945.72,21.17,78.77%,2.41
Alface Americana,Mogi das Cruzes,"R$ 17,90",13,1,2023,2023-01-13 00:00:00,0.1719,925.985,20.06,78.84%,1.87
Alface Crespa,Mogi das Cruzes,"R$ 19,13",13,1,2023,2023-01-13 00:00:00,0.1719,925.985,20.06,78.84%,1.87
Alface Lisa,Mogi das Cruzes,"R$ 21,13",13,1,2023,2023-01-13 00:00:00,0.1719,925.985,20.06,78.84%,1.87
Alface Americana,Ibiúna,"R$ 28,33",19,1,2023,2023-01-19 00:00:00,0.1893,945.188,23.72,79.35%,1.67
Alface Crespa,Ibiúna,"R$ 18,33",19,1,2023,2023-01-19 00:00:00,0.1893,945.188,23.72,79.35%,1.67
Alface Lisa,Ibiúna,"R$ 18,33",19,1,2023,2023-01-19 00:00:00,0.1893,945.188,23.72,79.35%,1.67
Alface Americana,Mogi das Cruzes,"R$ 20,34",19,1,2023,2023-01-19 00:00:00,0.3321,925.454,24.09,71.47%,1.79
Alface Crespa,Mogi das Cruzes,"R$ 22,53",19,1,2023,2023-01-19 00:00:00,0.3321,925.454,24.09,71.47%,1.79
Alface Lisa,Mogi das Cruzes,"R$ 22,53",19,1,2023,2023-01-19 00:00:00,0.3321,925.454,24.09,71.47%,1.79
Alface Americana,Ibiúna,"R$ 30,33",27,1,2023,2023-01-27 00:00:00,0.2769,942.969,23.16,76.52%,1.53
Alface Crespa,Ibiúna,"R$ 31,67",27,1,2023,2023-01-27 00:00:00,0.2769,942.969,23.16,76.52%,1.53
Alface Lisa,Ibiúna,"R$ 31,67",27,1,2023,2023-01-27 00:00:00,0.2769,942.969,23.16,76.52%,1.53
Alface Americana,Mogi das Cruzes,"R$ 23,34",27,1,2023,2023-01-27 00:00:00,0.1343,923.241,23.05,68.51%,1.87
Alface Crespa,Mogi das Cruzes,"R$ 25,53",27,1,2023,2023-01-27 00:00:00,0.1343,923.241,23.05,68.51%,1.87
Alface Lisa,Mogi das Cruzes,"R$ 25,53",27,1,2023,2023-01-27 00:00:00,0.1343,923.241,23.05,68.51%,1.87
Alface Americana,Ibiúna,"R$ 36,67",3,2,2023,2023-02-03 00:00:00,0.4942,944.523,23.14,79.78%,1.02
Alface Crespa,Ibiúna,"R$ 31,67",3,2,2023,2023-02-03 00:00:00,0.4942,944.523,23.14,79.78%,1.02
Alface Lisa,Ibiúna,"R$ 28,33",3,2,2023,2023-02-03 00:00:00,0.4942,944.523,23.14,79.78%,1.02
Alface Americana,Mogi das Cruzes,"R$ 23,44",3,2,2023,2023-02-03 00:00:00,0.5042,924.633,23.33,70.6%,2.07
Alface Crespa,Mogi das Cruzes,"R$ 25,80",3,2,2023,2023-02-03 00:00:00,0.5042,924.633,23.33,70.6%,2.07
Alface Lisa,Mogi das Cruzes,"R$ 25,80",3,2,2023,2023-02-03 00:00:00,0.5042,924.633,23.33,70.6%,2.07
Alface Americana,Ibiúna,"R$ 31,67",10,2,2023,2023-02-10 00:00:00,0.2833,944.872,23.11,80.77%,0.27
Alface Crespa,Ibiúna,"R$ 26,67",10,2,2023,2023-02-10 00:00:00,0.2833,944.872,23.11,80.77%,0.27
Alface Lisa,Ibiúna,"R$ 23,33",10,2,2023,2023-02-10 00:00:00,0.2833,944.872,23.11,80.77%,0.27
Alface Americana,Mogi das Cruzes,"R$ 25,20",10,2,2023,2023-02-10 00:00:00,0.4531,924.982,22.97,74.07%,2.2
Alface Crespa,Mogi das Cruzes,"R$ 26,87",10,2,2023,2023-02-10 00:00:00,0.4531,924.982,22.97,74.07%,2.2
Alface Lisa,Mogi das Cruzes,"R$ 26,87",10,2,2023,2023-02-10 00:00:00,0.4531,924.982,22.97,74.07%,2.2
Alface Americana,Ibiúna,"R$ 32,33",16,2,2023,2023-02-16 00:00:00,0.9048,943.476,22.66,84.15%,0.34
Alface Crespa,Ibiúna,"R$ 20,67",16,2,2023,2023-02-16 00:00:00,0.9048,943.476,22.66,84.15%,0.34
Alface Lisa,Ibiúna,"R$ 20,67",16,2,2023,2023-02-16 00:00:00,0.9048,943.476,22.66,84.15%,0.34
