Produto,Região,Preço,Dia,Mês,Ano,Data
Alface Lisa,Mogi das Cruzes,"R$ 9,80",24,5,2019,2019-05-24 00:00:00
Alface Americana,Ibiúna,"R$ 5,00",24,5,2019,2019-05-24 00:00:00
Alface Crespa,Ibiúna,"R$ 7,44",24,5,2019,2019-05-24 00:00:00
Alface Lisa,Ibiúna,"R$ 8,00",24,5,2019,2019-05-24 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,00",31,5,2019,2019-05-31 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,33",31,5,2019,2019-05-31 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,75",31,5,2019,2019-05-31 00:00:00
Alface Americana,Ibiúna,"R$ 9,00",31,5,2019,2019-05-31 00:00:00
Alface Crespa,Ibiúna,"R$ 8,89",31,5,2019,2019-05-31 00:00:00
Alface Lisa,Ibiúna,"R$ 9,44",31,5,2019,2019-05-31 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,26",7,6,2019,2019-06-07 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 16,36",7,6,2019,2019-06-07 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,13",7,6,2019,2019-06-07 00:00:00
Alface Americana,Ibiúna,"R$ 12,50",7,6,2019,2019-06-07 00:00:00
Alface Crespa,Ibiúna,"R$ 11,83",7,6,2019,2019-06-07 00:00:00
Alface Lisa,Ibiúna,"R$ 11,83",7,6,2019,2019-06-07 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,50",14,6,2019,2019-06-14 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 17,80",14,6,2019,2019-06-14 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 17,25",14,6,2019,2019-06-14 00:00:00
Alface Americana,Ibiúna,"R$ 12,50",14,6,2019,2019-06-14 00:00:00
Alface Crespa,Ibiúna,"R$ 16,66",14,6,2019,2019-06-14 00:00:00
Alface Crespa,Ibiúna,"R$ 20,00",14,6,2019,2019-06-14 00:00:00
Alface Lisa,Ibiúna,"R$ 17,50",14,6,2019,2019-06-14 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,47",21,6,2019,2019-06-21 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 16,33",21,6,2019,2019-06-21 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 16,33",21,6,2019,2019-06-21 00:00:00
Alface Americana,Ibiúna,"R$ 11,00",21,6,2019,2019-06-21 00:00:00
Alface Crespa,Ibiúna,"R$ 14,83",21,6,2019,2019-06-21 00:00:00
Alface Lisa,Ibiúna,"R$ 11,50",21,6,2019,2019-06-21 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 16,10",27,6,2019,2019-06-27 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,88",27,6,2019,2019-06-27 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,88",27,6,2019,2019-06-27 00:00:00
Alface Americana,Ibiúna,"R$ 13,36",27,6,2019,2019-06-27 00:00:00
Alface Crespa,Ibiúna,"R$ 14,11",27,6,2019,2019-06-27 00:00:00
Alface Lisa,Ibiúna,"R$ 14,11",27,6,2019,2019-06-27 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,13",5,7,2019,2019-07-05 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,50",5,7,2019,2019-07-05 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,38",5,7,2019,2019-07-05 00:00:00
Alface Americana,Ibiúna,"R$ 11,17",5,7,2019,2019-07-05 00:00:00
Alface Crespa,Ibiúna,"R$ 10,50",5,7,2019,2019-07-05 00:00:00
Alface Lisa,Ibiúna,"R$ 10,50",5,7,2019,2019-07-05 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,41",12,7,2019,2019-07-12 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,83",12,7,2019,2019-07-12 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,83",12,7,2019,2019-07-12 00:00:00
Alface Americana,Ibiúna,"R$ 9,67",12,7,2019,2019-07-12 00:00:00
Alface Crespa,Ibiúna,"R$ 8,44",12,7,2019,2019-07-12 00:00:00
Alface Lisa,Ibiúna,"R$ 8,44",12,7,2019,2019-07-12 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,81",19,7,2019,2019-07-19 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,88",19,7,2019,2019-07-19 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,88",19,7,2019,2019-07-19 00:00:00
Alface Americana,Ibiúna,"R$ 7,67",19,7,2019,2019-07-19 00:00:00
Alface Crespa,Ibiúna,"R$ 11,11",19,7,2019,2019-07-19 00:00:00
Alface Lisa,Ibiúna,"R$ 11,11",19,7,2019,2019-07-19 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,82",26,7,2019,2019-07-26 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,38",26,7,2019,2019-07-26 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,38",26,7,2019,2019-07-26 00:00:00
Alface Americana,Ibiúna,"R$ 8,00",26,7,2019,2019-07-26 00:00:00
Alface Crespa,Ibiúna,"R$ 9,28",26,7,2019,2019-07-26 00:00:00
Alface Lisa,Ibiúna,"R$ 9,28",26,7,2019,2019-07-26 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,82",2,8,2019,2019-08-02 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,38",2,8,2019,2019-08-02 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,38",2,8,2019,2019-08-02 00:00:00
Alface Americana,Ibiúna,"R$ 7,20",2,8,2019,2019-08-02 00:00:00
Alface Crespa,Ibiúna,"R$ 8,61",2,8,2019,2019-08-02 00:00:00
Alface Lisa,Ibiúna,"R$ 8,61",2,8,2019,2019-08-02 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,82",9,8,2019,2019-08-09 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,38",9,8,2019,2019-08-09 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,38",9,8,2019,2019-08-09 00:00:00
Alface Americana,Ibiúna,"R$ 7,20",9,8,2019,2019-08-09 00:00:00
Alface Crespa,Ibiúna,"R$ 7,50",9,8,2019,2019-08-09 00:00:00
Alface Lisa,Ibiúna,"R$ 8,61",9,8,2019,2019-08-09 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,38",16,8,2019,2019-08-16 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,83",16,8,2019,2019-08-16 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,83",16,8,2019,2019-08-16 00:00:00
Alface Americana,Ibiúna,"R$ 7,20",16,8,2019,2019-08-16 00:00:00
Alface Crespa,Ibiúna,"R$ 7,16",16,8,2019,2019-08-16 00:00:00
Alface Lisa,Ibiúna,"R$ 8,28",16,8,2019,2019-08-16 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,50",23,8,2019,2019-08-23 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,63",23,8,2019,2019-08-23 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,63",23,8,2019,2019-08-23 00:00:00
Alface Americana,Ibiúna,"R$ 6,67",23,8,2019,2019-08-23 00:00:00
Alface Crespa,Ibiúna,"R$ 6,89",23,8,2019,2019-08-23 00:00:00
Alface Lisa,Ibiúna,"R$ 6,89",23,8,2019,2019-08-23 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,30",29,8,2019,2019-08-29 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,38",29,8,2019,2019-08-29 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,38",29,8,2019,2019-08-29 00:00:00
Alface Americana,Ibiúna,"R$ 6,67",29,8,2019,2019-08-29 00:00:00
Alface Crespa,Ibiúna,"R$ 6,89",29,8,2019,2019-08-29 00:00:00
Alface Lisa,Ibiúna,"R$ 6,89",29,8,2019,2019-08-29 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,30",6,9,2019,2019-09-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,38",6,9,2019,2019-09-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,38",6,9,2019,2019-09-06 00:00:00
Alface Americana,Ibiúna,"R$ 7,00",6,9,2019,2019-09-06 00:00:00
Alface Crespa,Ibiúna,"R$ 6,89",6,9,2019,2019-09-06 00:00:00
Alface Lisa,Ibiúna,"R$ 6,89",6,9,2019,2019-09-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,00",13,9,2019,2019-09-13 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,50",13,9,2019,2019-09-13 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,83",13,9,2019,2019-09-13 00:00:00
Alface Americana,Ibiúna,"R$ 8,50",13,9,2019,2019-09-13 00:00:00
Alface Crespa,Ibiúna,"R$ 6,61",13,9,2019,2019-09-13 00:00:00
Alface Lisa,Ibiúna,"R$ 6,61",13,9,2019,2019-09-13 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,17",20,9,2019,2019-09-20 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,67",20,9,2019,2019-09-20 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,00",20,9,2019,2019-09-20 00:00:00
Alface Americana,Ibiúna,"R$ 6,00",20,9,2019,2019-09-20 00:00:00
Alface Crespa,Ibiúna,"R$ 5,78",20,9,2019,2019-09-20 00:00:00
Alface Lisa,Ibiúna,"R$ 5,78",20,9,2019,2019-09-20 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 9,83",27,9,2019,2019-09-27 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 9,13",27,9,2019,2019-09-27 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 9,13",27,9,2019,2019-09-27 00:00:00
Alface Americana,Ibiúna,"R$ 6,00",27,9,2019,2019-09-27 00:00:00
Alface Crespa,Ibiúna,"R$ 6,33",27,9,2019,2019-09-27 00:00:00
Alface Lisa,Ibiúna,"R$ 6,33",27,9,2019,2019-09-27 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,43",4,10,2019,2019-10-04 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 9,97",4,10,2019,2019-10-04 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 9,38",4,10,2019,2019-10-04 00:00:00
Alface Americana,Ibiúna,"R$ 6,00",4,10,2019,2019-10-04 00:00:00
Alface Crespa,Ibiúna,"R$ 6,33",4,10,2019,2019-10-04 00:00:00
Alface Lisa,Ibiúna,"R$ 6,33",4,10,2019,2019-10-04 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,19",10,10,2019,2019-10-10 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,70",10,10,2019,2019-10-10 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,75",10,10,2019,2019-10-10 00:00:00
Alface Americana,Ibiúna,"R$ 8,27",10,10,2019,2019-10-10 00:00:00
Alface Crespa,Ibiúna,"R$ 7,75",10,10,2019,2019-10-10 00:00:00
Alface Lisa,Ibiúna,"R$ 7,75",10,10,2019,2019-10-10 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,86",18,10,2019,2019-10-18 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,45",18,10,2019,2019-10-18 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,25",18,10,2019,2019-10-18 00:00:00
Alface Americana,Ibiúna,"R$ 7,90",18,10,2019,2019-10-18 00:00:00
Alface Crespa,Ibiúna,"R$ 7,75",18,10,2019,2019-10-18 00:00:00
Alface Lisa,Ibiúna,"R$ 7,75",18,10,2019,2019-10-18 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 11,70",25,10,2019,2019-10-25 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,45",25,10,2019,2019-10-25 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,75",25,10,2019,2019-10-25 00:00:00
Alface Americana,Ibiúna,"R$ 5,87",25,10,2019,2019-10-25 00:00:00
Alface Crespa,Ibiúna,"R$ 7,08",25,10,2019,2019-10-25 00:00:00
Alface Lisa,Ibiúna,"R$ 7,08",25,10,2019,2019-10-25 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,25",31,10,2019,2019-10-31 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,24",31,10,2019,2019-10-31 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,00",31,10,2019,2019-10-31 00:00:00
Alface Americana,Ibiúna,"R$ 5,87",31,10,2019,2019-10-31 00:00:00
Alface Crespa,Ibiúna,"R$ 6,42",31,10,2019,2019-10-31 00:00:00
Alface Lisa,Ibiúna,"R$ 6,42",31,10,2019,2019-10-31 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,25",8,11,2019,2019-11-08 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,58",8,11,2019,2019-11-08 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,63",8,11,2019,2019-11-08 00:00:00
Alface Americana,Ibiúna,"R$ 5,87",8,11,2019,2019-11-08 00:00:00
Alface Crespa,Ibiúna,"R$ 6,56",8,11,2019,2019-11-08 00:00:00
Alface Lisa,Ibiúna,"R$ 6,56",8,11,2019,2019-11-08 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,25",14,11,2019,2019-11-14 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,17",14,11,2019,2019-11-14 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,00",14,11,2019,2019-11-14 00:00:00
Alface Americana,Ibiúna,"R$ 6,77",14,11,2019,2019-11-14 00:00:00
Alface Crespa,Ibiúna,"R$ 6,67",14,11,2019,2019-11-14 00:00:00
Alface Lisa,Ibiúna,"R$ 6,67",14,11,2019,2019-11-14 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,92",22,11,2019,2019-11-22 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,61",22,11,2019,2019-11-22 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 9,76",22,11,2019,2019-11-22 00:00:00
Alface Americana,Ibiúna,"R$ 4,00",22,11,2019,2019-11-22 00:00:00
Alface Crespa,Ibiúna,"R$ 5,00",22,11,2019,2019-11-22 00:00:00
Alface Lisa,Ibiúna,"R$ 5,00",22,11,2019,2019-11-22 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,92",29,11,2019,2019-11-29 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,00",29,11,2019,2019-11-29 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,00",29,11,2019,2019-11-29 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,58",6,12,2019,2019-12-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,45",6,12,2019,2019-12-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,25",6,12,2019,2019-12-06 00:00:00
Alface Americana,Ibiúna,"R$ 9,33",6,12,2019,2019-12-06 00:00:00
Alface Crespa,Ibiúna,"R$ 10,39",6,12,2019,2019-12-06 00:00:00
Alface Lisa,Ibiúna,"R$ 10,39",6,12,2019,2019-12-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,88",12,12,2019,2019-12-12 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,25",12,12,2019,2019-12-12 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,56",12,12,2019,2019-12-12 00:00:00
Alface Americana,Ibiúna,"R$ 9,83",12,12,2019,2019-12-12 00:00:00
Alface Crespa,Ibiúna,"R$ 11,50",12,12,2019,2019-12-12 00:00:00
Alface Lisa,Ibiúna,"R$ 11,50",12,12,2019,2019-12-12 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,25",19,12,2019,2019-12-19 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,31",19,12,2019,2019-12-19 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,10",19,12,2019,2019-12-19 00:00:00
Alface Americana,Ibiúna,"R$ 9,00",19,12,2019,2019-12-19 00:00:00
Alface Crespa,Ibiúna,"R$ 11,50",19,12,2019,2019-12-19 00:00:00
Alface Lisa,Ibiúna,"R$ 10,00",19,12,2019,2019-12-19 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,42",9,1,2020,2020-01-09 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,11",9,1,2020,2020-01-09 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,20",9,1,2020,2020-01-09 00:00:00
Alface Americana,Ibiúna,"R$ 8,50",9,1,2020,2020-01-09 00:00:00
Alface Crespa,Ibiúna,"R$ 8,45",9,1,2020,2020-01-09 00:00:00
Alface Lisa,Ibiúna,"R$ 8,45",9,1,2020,2020-01-09 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,63",16,1,2020,2020-01-16 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,90",16,1,2020,2020-01-16 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,75",16,1,2020,2020-01-16 00:00:00
Alface Americana,Ibiúna,"R$ 8,50",16,1,2020,2020-01-16 00:00:00
Alface Crespa,Ibiúna,"R$ 8,45",16,1,2020,2020-01-16 00:00:00
Alface Lisa,Ibiúna,"R$ 8,45",16,1,2020,2020-01-16 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,60",23,1,2020,2020-01-23 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,93",23,1,2020,2020-01-23 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 16,00",23,1,2020,2020-01-23 00:00:00
Alface Americana,Ibiúna,"R$ 10,00",23,1,2020,2020-01-23 00:00:00
Alface Crespa,Ibiúna,"R$ 10,25",23,1,2020,2020-01-23 00:00:00
Alface Lisa,Ibiúna,"R$ 10,25",23,1,2020,2020-01-23 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 16,70",30,1,2020,2020-01-30 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,77",30,1,2020,2020-01-30 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 16,43",30,1,2020,2020-01-30 00:00:00
Alface Americana,Ibiúna,"R$ 9,17",30,1,2020,2020-01-30 00:00:00
Alface Crespa,Ibiúna,"R$ 9,83",30,1,2020,2020-01-30 00:00:00
Alface Lisa,Ibiúna,"R$ 9,83",30,1,2020,2020-01-30 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,70",6,2,2020,2020-02-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,57",6,2,2020,2020-02-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,83",6,2,2020,2020-02-06 00:00:00
Alface Americana,Ibiúna,"R$ 9,50",6,2,2020,2020-02-06 00:00:00
Alface Crespa,Ibiúna,"R$ 8,72",6,2,2020,2020-02-06 00:00:00
Alface Lisa,Ibiúna,"R$ 9,44",6,2,2020,2020-02-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,90",13,2,2020,2020-02-13 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,39",13,2,2020,2020-02-13 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 16,50",13,2,2020,2020-02-13 00:00:00
Alface Americana,Ibiúna,"R$ 11,67",13,2,2020,2020-02-13 00:00:00
Alface Crespa,Ibiúna,"R$ 11,94",13,2,2020,2020-02-13 00:00:00
Alface Lisa,Ibiúna,"R$ 11,94",13,2,2020,2020-02-13 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 19,60",21,2,2020,2020-02-21 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,72",21,2,2020,2020-02-21 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 17,25",21,2,2020,2020-02-21 00:00:00
Alface Americana,Ibiúna,"R$ 12,25",21,2,2020,2020-02-21 00:00:00
Alface Crespa,Ibiúna,"R$ 11,88",21,2,2020,2020-02-21 00:00:00
Alface Lisa,Ibiúna,"R$ 11,88",21,2,2020,2020-02-21 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 18,25",28,2,2020,2020-02-28 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 16,22",28,2,2020,2020-02-28 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 18,00",28,2,2020,2020-02-28 00:00:00
Alface Americana,Ibiúna,"R$ 11,83",28,2,2020,2020-02-28 00:00:00
Alface Crespa,Ibiúna,"R$ 10,83",28,2,2020,2020-02-28 00:00:00
Alface Lisa,Ibiúna,"R$ 10,28",28,2,2020,2020-02-28 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,58",6,3,2020,2020-03-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,12",6,3,2020,2020-03-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,13",6,3,2020,2020-03-06 00:00:00
Alface Americana,Ibiúna,"R$ 12,33",6,3,2020,2020-03-06 00:00:00
Alface Crespa,Ibiúna,"R$ 11,17",6,3,2020,2020-03-06 00:00:00
Alface Lisa,Ibiúna,"R$ 10,50",6,3,2020,2020-03-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 18,07",13,3,2020,2020-03-13 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,33",13,3,2020,2020-03-13 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,80",13,3,2020,2020-03-13 00:00:00
Alface Americana,Ibiúna,"R$ 11,50",13,3,2020,2020-03-13 00:00:00
Alface Crespa,Ibiúna,"R$ 10,04",13,3,2020,2020-03-13 00:00:00
Alface Lisa,Ibiúna,"R$ 9,29",13,3,2020,2020-03-13 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,43",19,3,2020,2020-03-19 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,69",19,3,2020,2020-03-19 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,50",19,3,2020,2020-03-19 00:00:00
Alface Americana,Ibiúna,"R$ 10,67",19,3,2020,2020-03-19 00:00:00
Alface Crespa,Ibiúna,"R$ 7,39",19,3,2020,2020-03-19 00:00:00
Alface Lisa,Ibiúna,"R$ 7,39",19,3,2020,2020-03-19 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,00",26,3,2020,2020-03-26 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,67",26,3,2020,2020-03-26 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,50",26,3,2020,2020-03-26 00:00:00
Alface Americana,Ibiúna,"R$ 12,33",26,3,2020,2020-03-26 00:00:00
Alface Crespa,Ibiúna,"R$ 9,87",26,3,2020,2020-03-26 00:00:00
Alface Lisa,Ibiúna,"R$ 9,87",26,3,2020,2020-03-26 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,71",3,4,2020,2020-04-03 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,57",3,4,2020,2020-04-03 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,60",3,4,2020,2020-04-03 00:00:00
Alface Americana,Ibiúna,"R$ 7,95",3,4,2020,2020-04-03 00:00:00
Alface Crespa,Ibiúna,"R$ 9,18",3,4,2020,2020-04-03 00:00:00
Alface Lisa,Ibiúna,"R$ 9,17",3,4,2020,2020-04-03 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,77",9,4,2020,2020-04-09 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 11,37",9,4,2020,2020-04-09 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 11,66",9,4,2020,2020-04-09 00:00:00
Alface Americana,Ibiúna,"R$ 9,50",9,4,2020,2020-04-09 00:00:00
Alface Crespa,Ibiúna,"R$ 9,47",9,4,2020,2020-04-09 00:00:00
Alface Lisa,Ibiúna,"R$ 9,47",9,4,2020,2020-04-09 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,40",17,4,2020,2020-04-17 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,81",17,4,2020,2020-04-17 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,00",17,4,2020,2020-04-17 00:00:00
Alface Americana,Ibiúna,"R$ 9,17",17,4,2020,2020-04-17 00:00:00
Alface Crespa,Ibiúna,"R$ 7,70",17,4,2020,2020-04-17 00:00:00
Alface Lisa,Ibiúna,"R$ 7,70",17,4,2020,2020-04-17 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,27",24,4,2020,2020-04-24 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,50",24,4,2020,2020-04-24 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 9,50",24,4,2020,2020-04-24 00:00:00
Alface Americana,Ibiúna,"R$ 7,88",24,4,2020,2020-04-24 00:00:00
Alface Crespa,Ibiúna,"R$ 6,55",24,4,2020,2020-04-24 00:00:00
Alface Lisa,Ibiúna,"R$ 6,55",24,4,2020,2020-04-24 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,10",30,4,2020,2020-04-30 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,20",30,4,2020,2020-04-30 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,00",30,4,2020,2020-04-30 00:00:00
Alface Americana,Ibiúna,"R$ 8,99",30,4,2020,2020-04-30 00:00:00
Alface Crespa,Ibiúna,"R$ 7,27",30,4,2020,2020-04-30 00:00:00
Alface Lisa,Ibiúna,"R$ 7,27",30,4,2020,2020-04-30 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 8,50",7,5,2020,2020-05-07 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 9,63",7,5,2020,2020-05-07 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 8,40",7,5,2020,2020-05-07 00:00:00
Alface Americana,Ibiúna,"R$ 7,62",7,5,2020,2020-05-07 00:00:00
Alface Crespa,Ibiúna,"R$ 6,50",7,5,2020,2020-05-07 00:00:00
Alface Lisa,Ibiúna,"R$ 6,50",7,5,2020,2020-05-07 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 8,50",14,5,2020,2020-05-14 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 9,49",14,5,2020,2020-05-14 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 8,08",14,5,2020,2020-05-14 00:00:00
Alface Americana,Ibiúna,"R$ 8,32",14,5,2020,2020-05-14 00:00:00
Alface Crespa,Ibiúna,"R$ 4,50",14,5,2020,2020-05-14 00:00:00
Alface Crespa,Ibiúna,"R$ 6,25",14,5,2020,2020-05-14 00:00:00
Alface Lisa,Ibiúna,"R$ 6,25",14,5,2020,2020-05-14 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 10,17",21,5,2020,2020-05-21 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,09",21,5,2020,2020-05-21 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 9,83",21,5,2020,2020-05-21 00:00:00
Alface Americana,Ibiúna,"R$ 6,49",21,5,2020,2020-05-21 00:00:00
Alface Crespa,Ibiúna,"R$ 6,50",21,5,2020,2020-05-21 00:00:00
Alface Lisa,Ibiúna,"R$ 6,25",21,5,2020,2020-05-21 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 9,30",29,5,2020,2020-05-29 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 10,73",29,5,2020,2020-05-29 00:00:00
